sample_id,file_path,relative_path,emotion,sample_rate,duration_seconds
570,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_070.wav,surprise\surprise_070.wav,surprise,22050,2.5
571,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_071.wav,surprise\surprise_071.wav,surprise,22050,2.5
572,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_072.wav,surprise\surprise_072.wav,surprise,22050,2.5
573,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_073.wav,surprise\surprise_073.wav,surprise,22050,2.5
574,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_074.wav,surprise\surprise_074.wav,surprise,22050,2.5
575,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_075.wav,surprise\surprise_075.wav,surprise,22050,2.5
576,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_076.wav,surprise\surprise_076.wav,surprise,22050,2.5
577,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_077.wav,surprise\surprise_077.wav,surprise,22050,2.5
578,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_078.wav,surprise\surprise_078.wav,surprise,22050,2.5
579,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_079.wav,surprise\surprise_079.wav,surprise,22050,2.5
580,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_080.wav,surprise\surprise_080.wav,surprise,22050,2.5
581,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_081.wav,surprise\surprise_081.wav,surprise,22050,2.5
582,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_082.wav,surprise\surprise_082.wav,surprise,22050,2.5
583,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_083.wav,surprise\surprise_083.wav,surprise,22050,2.5
584,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_084.wav,surprise\surprise_084.wav,surprise,22050,2.5
585,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_085.wav,surprise\surprise_085.wav,surprise,22050,2.5
586,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_086.wav,surprise\surprise_086.wav,surprise,22050,2.5
587,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_087.wav,surprise\surprise_087.wav,surprise,22050,2.5
588,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_088.wav,surprise\surprise_088.wav,surprise,22050,2.5
589,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_089.wav,surprise\surprise_089.wav,surprise,22050,2.5
590,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_090.wav,surprise\surprise_090.wav,surprise,22050,2.5
591,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_091.wav,surprise\surprise_091.wav,surprise,22050,2.5
592,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_092.wav,surprise\surprise_092.wav,surprise,22050,2.5
593,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_093.wav,surprise\surprise_093.wav,surprise,22050,2.5
594,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_094.wav,surprise\surprise_094.wav,surprise,22050,2.5
595,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_095.wav,surprise\surprise_095.wav,surprise,22050,2.5
596,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_096.wav,surprise\surprise_096.wav,surprise,22050,2.5
597,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_097.wav,surprise\surprise_097.wav,surprise,22050,2.5
598,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_098.wav,surprise\surprise_098.wav,surprise,22050,2.5
599,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_099.wav,surprise\surprise_099.wav,surprise,22050,2.5
600,D:\Intern tasks\Task2_Emotion_Recognition_from_Speech\data\audio_samples\surprise\surprise_100.wav,surprise\surprise_100.wav,surprise,22050,2.5
